time (s),x,y,z
5.466666666666667,0.11697777844051108,0.11697777844051108,0.11697777844051108
5.48,0.09549150281252634,0.09549150281252634,0.09549150281252634
5.493333333333333,0.07597595192178704,0.07597595192178704,0.07597595192178704
5.506666666666666,0.058526203570536534,0.058526203570536534,0.058526203570536534
5.5200000000000005,0.043227271178699546,0.043227271178699546,0.043227271178699546
5.533333333333333,0.03015368960704593,0.03015368960704593,0.03015368960704593
5.546666666666667,0.019369152030840536,0.019369152030840536,0.019369152030840536
5.5600000000000005,0.010926199633097235,0.010926199633097235,0.010926199633097235
5.573333333333333,0.004865965629214874,0.004865965629214874,0.004865965629214874
5.586666666666666,0.0012179748700878882,0.0012179748700878882,0.0012179748700878882
5.6000000000000005,0.0,0.0,0.0
5.613333333333333,0.001541333133436012,0.001541333133436012,0.001541333133436012
5.626666666666667,0.0061558297024311365,0.0061558297024311365,0.0061558297024311365
5.64,0.013815039801161699,0.013815039801161699,0.013815039801161699
5.653333333333333,0.024471741852423214,0.024471741852423214,0.024471741852423214
5.666666666666666,0.03806023374435662,0.03806023374435662,0.03806023374435662
5.68,0.05449673790581606,0.05449673790581606,0.05449673790581606
5.693333333333333,0.0736799178229539,0.0736799178229539,0.0736799178229539
5.706666666666667,0.09549150281252627,0.09549150281252627,0.09549150281252627
5.72,0.11979701719998452,0.11979701719998452,0.11979701719998452
5.733333333333333,0.14644660940672624,0.14644660940672624,0.14644660940672624
5.746666666666666,0.1752759758349082,0.1752759758349082,0.1752759758349082
5.76,0.2061073738537634,0.2061073738537634,0.2061073738537634
5.773333333333333,0.23875071764202552,0.23875071764202552,0.23875071764202552
5.786666666666667,0.2730047501302265,0.2730047501302265,0.2730047501302265
5.8,0.3086582838174551,0.3086582838174551,0.3086582838174551
5.8133333333333335,0.3454915028125263,0.3454915028125263,0.3454915028125263
5.826666666666666,0.3832773180720473,0.3832773180720473,0.3832773180720473
5.84,0.4217827674798846,0.4217827674798846,0.4217827674798846
5.8533333333333335,0.4607704521360774,0.4607704521360774,0.4607704521360774
5.866666666666667,0.5000000000000001,0.5000000000000001,0.5000000000000001
5.88,0.5392295478639225,0.5392295478639225,0.5392295478639225
5.8933333333333335,0.5782172325201156,0.5782172325201156,0.5782172325201156
5.906666666666666,0.6167226819279525,0.6167226819279525,0.6167226819279525
5.92,0.6545084971874737,0.6545084971874737,0.6545084971874737
5.933333333333334,0.6913417161825449,0.6913417161825449,0.6913417161825449
5.946666666666667,0.7269952498697734,0.7269952498697734,0.7269952498697734
5.96,0.7612492823579744,0.7612492823579744,0.7612492823579744
5.973333333333334,0.7938926261462365,0.7938926261462365,0.7938926261462365
5.986666666666666,0.8247240241650917,0.8247240241650917,0.8247240241650917
6.0,0.8535533905932737,0.8535533905932737,0.8535533905932737
6.013333333333334,0.8802029828000155,0.8802029828000155,0.8802029828000155
6.026666666666667,0.9045084971874736,0.9045084971874736,0.9045084971874736
6.04,0.9263200821770461,0.9263200821770461,0.9263200821770461
6.053333333333333,0.9455032620941839,0.9455032620941839,0.9455032620941839
6.066666666666666,0.9619397662556434,0.9619397662556434,0.9619397662556434
6.08,0.9755282581475768,0.9755282581475768,0.9755282581475768
6.093333333333333,0.9861849601988383,0.9861849601988383,0.9861849601988383
6.106666666666667,0.9938441702975689,0.9938441702975689,0.9938441702975689
6.12,0.9984586668665639,0.9984586668665639,0.9984586668665639
6.133333333333333,1.0,1.0,1.0
6.1466666666666665,0.9984586668665639,0.9984586668665639,0.9984586668665639
6.16,0.9938441702975689,0.9938441702975689,0.9938441702975689
6.173333333333333,0.9861849601988383,0.9861849601988383,0.9861849601988383
6.186666666666667,0.9755282581475766,0.9755282581475766,0.9755282581475766
6.2,0.9619397662556434,0.9619397662556434,0.9619397662556434
6.213333333333333,0.945503262094184,0.945503262094184,0.945503262094184
6.226666666666667,0.9263200821770461,0.9263200821770461,0.9263200821770461
6.24,0.9045084971874738,0.9045084971874738,0.9045084971874738
6.253333333333333,0.8802029828000153,0.8802029828000153,0.8802029828000153
6.2666666666666675,0.8535533905932737,0.8535533905932737,0.8535533905932737
6.28,0.8247240241650922,0.8247240241650922,0.8247240241650922
6.293333333333333,0.7938926261462367,0.7938926261462367,0.7938926261462367
6.306666666666667,0.7612492823579747,0.7612492823579747,0.7612492823579747
6.32,0.7269952498697735,0.7269952498697735,0.7269952498697735
6.333333333333333,0.691341716182545,0.691341716182545,0.691341716182545
6.346666666666668,0.6545084971874737,0.6545084971874737,0.6545084971874737
6.36,0.6167226819279525,0.6167226819279525,0.6167226819279525
6.373333333333333,0.5782172325201155,0.5782172325201155,0.5782172325201155
6.386666666666667,0.5392295478639223,0.5392295478639223,0.5392295478639223
6.4,0.5000000000000001,0.5000000000000001,0.5000000000000001
6.413333333333333,0.46077045213607787,0.46077045213607787,0.46077045213607787
6.426666666666668,0.4217827674798847,0.4217827674798847,0.4217827674798847
6.44,0.38327731807204757,0.38327731807204757,0.38327731807204757
6.453333333333333,0.34549150281252644,0.34549150281252644,0.34549150281252644
6.466666666666666,0.3086582838174551,0.3086582838174551,0.3086582838174551
6.48,0.2730047501302266,0.2730047501302266,0.2730047501302266
6.493333333333333,0.23875071764202546,0.23875071764202546,0.23875071764202546
6.506666666666666,0.2061073738537635,0.2061073738537635,0.2061073738537635
6.5200000000000005,0.17527597583490806,0.17527597583490806,0.17527597583490806
6.533333333333333,0.14644660940672632,0.14644660940672632,0.14644660940672632
6.546666666666666,0.11979701719998476,0.11979701719998476,0.11979701719998476
6.5600000000000005,0.09549150281252634,0.09549150281252634,0.09549150281252634
6.573333333333333,0.07367991782295408,0.07367991782295408,0.07367991782295408
6.586666666666666,0.05449673790581613,0.05449673790581613,0.05449673790581613
6.6000000000000005,0.038060233744356756,0.038060233744356756,0.038060233744356756
6.613333333333333,0.02447174185242325,0.02447174185242325,0.02447174185242325
6.626666666666666,0.013815039801161676,0.013815039801161676,0.013815039801161676
6.640000000000001,0.0061558297024311565,0.0061558297024311565,0.0061558297024311565
6.653333333333333,0.0015413331334360038,0.0015413331334360038,0.0015413331334360038
6.666666666666666,0.0,0.0,0.0
6.680000000000001,0.002012853002380485,0.002012853002380485,0.002012853002380485
6.693333333333333,0.008035205700685171,0.008035205700685171,0.008035205700685171
6.706666666666666,0.018018569652073352,0.018018569652073352,0.018018569652073352
6.720000000000001,0.0318825646801314,0.0318825646801314,0.0318825646801314
6.733333333333333,0.049515566048790434,0.049515566048790434,0.049515566048790434
6.746666666666666,0.07077560319906695,0.07077560319906695,0.07077560319906695
6.760000000000001,0.09549150281252627,0.09549150281252627,0.09549150281252627
6.773333333333333,0.12346426699819452,0.12346426699819452,0.12346426699819452
6.786666666666666,0.15446867550656762,0.15446867550656762,0.15446867550656762
6.800000000000001,0.18825509907063323,0.18825509907063323,0.18825509907063323
6.8133333333333335,0.2245515092739487,0.2245515092739487,0.2245515092739487
6.826666666666666,0.2630656687635006,0.2630656687635006,0.2630656687635006
6.840000000000001,0.3034874841730382,0.3034874841730382,0.3034874841730382
6.8533333333333335,0.3454915028125263,0.3454915028125263,0.3454915028125263
6.866666666666666,0.3887395330218427,0.3887395330218427,0.3887395330218427
6.879999999999999,0.43288336709117226,0.43288336709117226,0.43288336709117226
6.8933333333333335,0.4775675848247425,0.4775675848247425,0.4775675848247425
6.906666666666666,0.5224324151752573,0.5224324151752573,0.5224324151752573
6.92,0.5671166329088276,0.5671166329088276,0.5671166329088276
6.933333333333334,0.6112604669781572,0.6112604669781572,0.6112604669781572
6.946666666666666,0.6545084971874737,0.6545084971874737,0.6545084971874737
6.959999999999999,0.6965125158269618,0.6965125158269618,0.6965125158269618
6.973333333333334,0.7369343312364993,0.7369343312364993,0.7369343312364993
6.986666666666666,0.7754484907260513,0.7754484907260513,0.7754484907260513
7.0,0.8117449009293668,0.8117449009293668,0.8117449009293668
7.013333333333334,0.8455313244934323,0.8455313244934323,0.8455313244934323
7.026666666666666,0.8765357330018054,0.8765357330018054,0.8765357330018054
7.039999999999999,0.9045084971874736,0.9045084971874736,0.9045084971874736
7.053333333333334,0.9292243968009329,0.9292243968009329,0.9292243968009329
7.066666666666666,0.9504844339512096,0.9504844339512096,0.9504844339512096
7.08,0.9681174353198686,0.9681174353198686,0.9681174353198686
7.093333333333334,0.9819814303479265,0.9819814303479265,0.9819814303479265
7.1066666666666665,0.991964794299315,0.991964794299315,0.991964794299315
7.119999999999999,0.9979871469976194,0.9979871469976194,0.9979871469976194
7.133333333333334,1.0,1.0,1.0
7.1466666666666665,0.9979871469976196,0.9979871469976196,0.9979871469976196
7.16,0.991964794299315,0.991964794299315,0.991964794299315
7.173333333333334,0.9819814303479267,0.9819814303479267,0.9819814303479267
7.1866666666666665,0.9681174353198686,0.9681174353198686,0.9681174353198686
7.199999999999999,0.9504844339512096,0.9504844339512096,0.9504844339512096
7.213333333333334,0.9292243968009332,0.9292243968009332,0.9292243968009332
7.226666666666667,0.9045084971874738,0.9045084971874738,0.9045084971874738
7.24,0.8765357330018054,0.8765357330018054,0.8765357330018054
7.253333333333334,0.8455313244934324,0.8455313244934324,0.8455313244934324
7.266666666666667,0.8117449009293668,0.8117449009293668,0.8117449009293668
7.279999999999999,0.7754484907260513,0.7754484907260513,0.7754484907260513
7.293333333333333,0.7369343312364993,0.7369343312364993,0.7369343312364993
7.306666666666667,0.6965125158269618,0.6965125158269618,0.6965125158269618
7.32,0.6545084971874737,0.6545084971874737,0.6545084971874737
7.333333333333333,0.6112604669781574,0.6112604669781574,0.6112604669781574
7.346666666666667,0.5671166329088277,0.5671166329088277,0.5671166329088277
7.359999999999999,0.5224324151752575,0.5224324151752575,0.5224324151752575
7.373333333333333,0.47756758482474265,0.47756758482474265,0.47756758482474265
7.386666666666667,0.43288336709117237,0.43288336709117237,0.43288336709117237
7.4,0.3887395330218429,0.3887395330218429,0.3887395330218429
7.413333333333333,0.34549150281252644,0.34549150281252644,0.34549150281252644
7.426666666666667,0.30348748417303834,0.30348748417303834,0.30348748417303834
7.4399999999999995,0.26306566876350074,0.26306566876350074,0.26306566876350074
7.453333333333333,0.22455150927394882,0.22455150927394882,0.22455150927394882
7.466666666666667,0.18825509907063334,0.18825509907063334,0.18825509907063334
7.48,0.15446867550656773,0.15446867550656773,0.15446867550656773
7.493333333333333,0.1234642669981946,0.1234642669981946,0.1234642669981946
7.506666666666667,0.09549150281252634,0.09549150281252634,0.09549150281252634
7.52,0.070775603199067,0.070775603199067,0.070775603199067
7.533333333333333,0.04951556604879048,0.04951556604879048,0.04951556604879048
7.546666666666667,0.03188256468013143,0.03188256468013143,0.03188256468013143
7.5600000000000005,0.018018569652073387,0.018018569652073387,0.018018569652073387
7.573333333333333,0.008035205700685194,0.008035205700685194,0.008035205700685194
7.586666666666667,0.002012853002380496,0.002012853002380496,0.002012853002380496
7.6,0.0,0.0,0.0
7.613333333333333,0.0027390523158633312,0.0027390523158633312,0.0027390523158633312
7.626666666666667,0.010926199633097178,0.010926199633097178,0.010926199633097178
7.640000000000001,0.024471741852423214,0.024471741852423214,0.024471741852423214
7.653333333333333,0.043227271178699546,0.043227271178699546,0.043227271178699546
7.666666666666667,0.06698729810778066,0.06698729810778066,0.06698729810778066
7.68,0.09549150281252627,0.09549150281252627,0.09549150281252627
7.693333333333333,0.12842758726130288,0.12842758726130288,0.12842758726130288
7.706666666666667,0.16543469682057085,0.16543469682057085,0.16543469682057085
7.720000000000001,0.2061073738537634,0.2061073738537634,0.2061073738537634
7.733333333333333,0.24999999999999994,0.24999999999999994,0.24999999999999994
7.746666666666666,0.29663167846209976,0.29663167846209976,0.29663167846209976
7.76,0.3454915028125263,0.3454915028125263,0.3454915028125263
7.773333333333333,0.3960441545911204,0.3960441545911204,0.3960441545911204
7.786666666666666,0.4477357683661733,0.4477357683661733,0.4477357683661733
7.800000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001
7.8133333333333335,0.5522642316338265,0.5522642316338265,0.5522642316338265
7.826666666666666,0.6039558454088795,0.6039558454088795,0.6039558454088795
7.84,0.6545084971874737,0.6545084971874737,0.6545084971874737
7.8533333333333335,0.7033683215379,0.7033683215379,0.7033683215379
7.866666666666666,0.7499999999999999,0.7499999999999999,0.7499999999999999
7.880000000000001,0.7938926261462365,0.7938926261462365,0.7938926261462365
7.8933333333333335,0.834565303179429,0.834565303179429,0.834565303179429
7.906666666666666,0.8715724127386971,0.8715724127386971,0.8715724127386971
7.92,0.9045084971874736,0.9045084971874736,0.9045084971874736
7.933333333333334,0.9330127018922194,0.9330127018922194,0.9330127018922194
7.946666666666666,0.9567727288213006,0.9567727288213006,0.9567727288213006
7.960000000000001,0.9755282581475768,0.9755282581475768,0.9755282581475768
7.973333333333334,0.9890738003669027,0.9890738003669027,0.9890738003669027
7.986666666666666,0.9972609476841365,0.9972609476841365,0.9972609476841365
8.0,1.0,1.0,1.0
8.013333333333334,0.9972609476841365,0.9972609476841365,0.9972609476841365
8.026666666666667,0.989073800366903,0.989073800366903,0.989073800366903
8.040000000000001,0.9755282581475766,0.9755282581475766,0.9755282581475766
8.053333333333333,0.9567727288213006,0.9567727288213006,0.9567727288213006
8.066666666666666,0.9330127018922194,0.9330127018922194,0.9330127018922194
8.08,0.9045084971874738,0.9045084971874738,0.9045084971874738
8.093333333333334,0.8715724127386971,0.8715724127386971,0.8715724127386971
8.106666666666666,0.8345653031794292,0.8345653031794292,0.8345653031794292
8.120000000000001,0.7938926261462367,0.7938926261462367,0.7938926261462367
8.133333333333333,0.7500000000000001,0.7500000000000001,0.7500000000000001
8.146666666666667,0.7033683215379002,0.7033683215379002,0.7033683215379002
8.16,0.6545084971874737,0.6545084971874737,0.6545084971874737
8.173333333333334,0.6039558454088799,0.6039558454088799,0.6039558454088799
8.186666666666667,0.5522642316338271,0.5522642316338271,0.5522642316338271
8.2,0.5000000000000001,0.5000000000000001,0.5000000000000001
8.213333333333333,0.447735768366173,0.447735768366173,0.447735768366173
8.226666666666667,0.39604415459112025,0.39604415459112025,0.39604415459112025
8.24,0.34549150281252644,0.34549150281252644,0.34549150281252644
8.253333333333334,0.29663167846210015,0.29663167846210015,0.29663167846210015
8.266666666666666,0.24999999999999994,0.24999999999999994,0.24999999999999994
8.28,0.2061073738537635,0.2061073738537635,0.2061073738537635
8.293333333333333,0.16543469682057077,0.16543469682057077,0.16543469682057077
8.306666666666667,0.12842758726130316,0.12842758726130316,0.12842758726130316
8.32,0.09549150281252634,0.09549150281252634,0.09549150281252634
8.333333333333334,0.06698729810778081,0.06698729810778081,0.06698729810778081
8.346666666666668,0.043227271178699546,0.043227271178699546,0.043227271178699546
8.36,0.02447174185242325,0.02447174185242325,0.02447174185242325
8.373333333333333,0.010926199633097235,0.010926199633097235,0.010926199633097235
8.386666666666667,0.0027390523158633755,0.0027390523158633755,0.0027390523158633755
8.4,0.0,0.0,0.0
8.413333333333334,0.003942649342761085,0.003942649342761085,0.003942649342761085
8.426666666666666,0.015708419435684445,0.015708419435684445,0.015708419435684445
8.44,0.035111757055874285,0.035111757055874285,0.035111757055874285
8.453333333333333,0.06184665997806821,0.06184665997806821,0.06184665997806821
8.466666666666667,0.09549150281252627,0.09549150281252627,0.09549150281252627
8.48,0.1355156862892942,0.1355156862892942,0.1355156862892942
8.493333333333334,0.1812880051256552,0.1812880051256552,0.1812880051256552
8.506666666666668,0.23208660251050173,0.23208660251050173,0.23208660251050173
8.52,0.2871103542174637,0.2871103542174637,0.2871103542174637
8.533333333333333,0.3454915028125263,0.3454915028125263,0.3454915028125263
8.546666666666667,0.4063093427071376,0.4063093427071376,0.4063093427071376
8.56,0.4686047402353432,0.4686047402353432,0.4686047402353432
8.573333333333332,0.5313952597646567,0.5313952597646567,0.5313952597646567
8.586666666666666,0.5936906572928623,0.5936906572928623,0.5936906572928623
8.6,0.6545084971874737,0.6545084971874737,0.6545084971874737
8.613333333333333,0.7128896457825363,0.7128896457825363,0.7128896457825363
8.626666666666667,0.7679133974894985,0.7679133974894985,0.7679133974894985
8.64,0.818711994874345,0.818711994874345,0.818711994874345
8.653333333333332,0.8644843137107057,0.8644843137107057,0.8644843137107057
8.666666666666668,0.9045084971874736,0.9045084971874736,0.9045084971874736
8.68,0.9381533400219317,0.9381533400219317,0.9381533400219317
8.693333333333333,0.9648882429441256,0.9648882429441256,0.9648882429441256
8.706666666666667,0.9842915805643156,0.9842915805643156,0.9842915805643156
8.72,0.9960573506572389,0.9960573506572389,0.9960573506572389
8.733333333333333,1.0,1.0,1.0
8.746666666666666,0.9960573506572389,0.9960573506572389,0.9960573506572389
8.76,0.9842915805643154,0.9842915805643154,0.9842915805643154
8.773333333333333,0.9648882429441256,0.9648882429441256,0.9648882429441256
8.786666666666667,0.938153340021932,0.938153340021932,0.938153340021932
8.8,0.9045084971874738,0.9045084971874738,0.9045084971874738
8.813333333333333,0.8644843137107059,0.8644843137107059,0.8644843137107059
8.826666666666668,0.8187119948743448,0.8187119948743448,0.8187119948743448
8.84,0.7679133974894982,0.7679133974894982,0.7679133974894982
8.853333333333333,0.7128896457825361,0.7128896457825361,0.7128896457825361
8.866666666666667,0.6545084971874737,0.6545084971874737,0.6545084971874737
8.88,0.5936906572928623,0.5936906572928623,0.5936906572928623
8.893333333333333,0.5313952597646565,0.5313952597646565,0.5313952597646565
8.906666666666666,0.46860474023534354,0.46860474023534354,0.46860474023534354
8.92,0.40630934270713787,0.40630934270713787,0.40630934270713787
8.933333333333334,0.34549150281252644,0.34549150281252644,0.34549150281252644
8.946666666666667,0.28711035421746406,0.28711035421746406,0.28711035421746406
8.96,0.232086602510502,0.232086602510502,0.232086602510502
8.973333333333333,0.18128800512565535,0.18128800512565535,0.18128800512565535
8.986666666666666,0.13551568628929436,0.13551568628929436,0.13551568628929436
9.0,0.09549150281252634,0.09549150281252634,0.09549150281252634
9.013333333333334,0.06184665997806822,0.06184665997806822,0.06184665997806822
9.026666666666666,0.035111757055874444,0.035111757055874444,0.035111757055874444
9.040000000000001,0.015708419435684514,0.015708419435684514,0.015708419435684514
9.053333333333333,0.003942649342761111,0.003942649342761111,0.003942649342761111
9.066666666666666,0.0,0.0,0.0
9.08,0.0061558297024311365,0.0061558297024311365,0.0061558297024311365
9.093333333333334,0.024471741852423214,0.024471741852423214,0.024471741852423214
9.106666666666666,0.05449673790581606,0.05449673790581606,0.05449673790581606
9.120000000000001,0.09549150281252627,0.09549150281252627,0.09549150281252627
9.133333333333333,0.14644660940672624,0.14644660940672624,0.14644660940672624
9.146666666666667,0.2061073738537634,0.2061073738537634,0.2061073738537634
9.16,0.2730047501302265,0.2730047501302265,0.2730047501302265
9.173333333333334,0.3454915028125263,0.3454915028125263,0.3454915028125263
9.186666666666666,0.4217827674798846,0.4217827674798846,0.4217827674798846
9.200000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001
9.213333333333333,0.5782172325201156,0.5782172325201156,0.5782172325201156
9.226666666666667,0.6545084971874737,0.6545084971874737,0.6545084971874737
9.24,0.7269952498697734,0.7269952498697734,0.7269952498697734
9.253333333333334,0.7938926261462365,0.7938926261462365,0.7938926261462365
9.266666666666666,0.8535533905932737,0.8535533905932737,0.8535533905932737
9.280000000000001,0.9045084971874736,0.9045084971874736,0.9045084971874736
9.293333333333333,0.9455032620941839,0.9455032620941839,0.9455032620941839
9.306666666666667,0.9755282581475768,0.9755282581475768,0.9755282581475768
9.32,0.9938441702975689,0.9938441702975689,0.9938441702975689
9.333333333333334,1.0,1.0,1.0
9.346666666666666,0.9938441702975689,0.9938441702975689,0.9938441702975689
9.360000000000001,0.9755282581475766,0.9755282581475766,0.9755282581475766
9.373333333333333,0.945503262094184,0.945503262094184,0.945503262094184
9.386666666666667,0.9045084971874738,0.9045084971874738,0.9045084971874738
9.399999999999999,0.8535533905932737,0.8535533905932737,0.8535533905932737
9.413333333333334,0.7938926261462367,0.7938926261462367,0.7938926261462367
9.426666666666666,0.7269952498697735,0.7269952498697735,0.7269952498697735
9.44,0.6545084971874737,0.6545084971874737,0.6545084971874737
9.453333333333333,0.5782172325201155,0.5782172325201155,0.5782172325201155
9.466666666666667,0.5000000000000001,0.5000000000000001,0.5000000000000001
9.48,0.4217827674798847,0.4217827674798847,0.4217827674798847
9.493333333333334,0.34549150281252644,0.34549150281252644,0.34549150281252644
9.506666666666666,0.2730047501302266,0.2730047501302266,0.2730047501302266
9.52,0.2061073738537635,0.2061073738537635,0.2061073738537635
9.533333333333333,0.14644660940672632,0.14644660940672632,0.14644660940672632
9.546666666666667,0.09549150281252634,0.09549150281252634,0.09549150281252634
9.559999999999999,0.05449673790581613,0.05449673790581613,0.05449673790581613
9.573333333333334,0.02447174185242325,0.02447174185242325,0.02447174185242325
9.586666666666666,0.0061558297024311565,0.0061558297024311565,0.0061558297024311565
9.6,0.0,0.0,0.0
9.613333333333333,0.010926199633097178,0.010926199633097178,0.010926199633097178
9.626666666666667,0.043227271178699546,0.043227271178699546,0.043227271178699546
9.64,0.09549150281252627,0.09549150281252627,0.09549150281252627
9.653333333333334,0.16543469682057085,0.16543469682057085,0.16543469682057085
9.666666666666666,0.24999999999999994,0.24999999999999994,0.24999999999999994
9.68,0.3454915028125263,0.3454915028125263,0.3454915028125263
9.693333333333333,0.4477357683661733,0.4477357683661733,0.4477357683661733
9.706666666666667,0.5522642316338265,0.5522642316338265,0.5522642316338265
9.719999999999999,0.6545084971874737,0.6545084971874737,0.6545084971874737
9.733333333333334,0.7499999999999999,0.7499999999999999,0.7499999999999999
9.746666666666666,0.834565303179429,0.834565303179429,0.834565303179429
9.76,0.9045084971874736,0.9045084971874736,0.9045084971874736
9.773333333333333,0.9567727288213006,0.9567727288213006,0.9567727288213006
9.786666666666667,0.9890738003669027,0.9890738003669027,0.9890738003669027
9.8,1.0,1.0,1.0
9.813333333333333,0.989073800366903,0.989073800366903,0.989073800366903
9.826666666666666,0.9567727288213006,0.9567727288213006,0.9567727288213006
9.84,0.9045084971874738,0.9045084971874738,0.9045084971874738
9.853333333333333,0.8345653031794292,0.8345653031794292,0.8345653031794292
9.866666666666667,0.7500000000000001,0.7500000000000001,0.7500000000000001
9.879999999999999,0.6545084971874737,0.6545084971874737,0.6545084971874737
9.893333333333333,0.5522642316338271,0.5522642316338271,0.5522642316338271
9.906666666666666,0.447735768366173,0.447735768366173,0.447735768366173
9.92,0.34549150281252644,0.34549150281252644,0.34549150281252644
9.933333333333334,0.24999999999999994,0.24999999999999994,0.24999999999999994
9.946666666666667,0.16543469682057077,0.16543469682057077,0.16543469682057077
9.96,0.09549150281252634,0.09549150281252634,0.09549150281252634
9.973333333333333,0.043227271178699546,0.043227271178699546,0.043227271178699546
9.986666666666666,0.010926199633097235,0.010926199633097235,0.010926199633097235
